shipment_id,shipment_date,origin,destination,lane,carrier_id,carrier_name,vehicle_type,weight_kg,distance_km,priority,industry,bid_price_inr,transit_days_planned,transit_days_actual,on_time_delivery,delayed_days,damage_reported,delivered,carrier_score,risk_level,award_given,feedback_rating,negotiation_signal,market_rate_inr
SHP-00122,2023-03-01,Vadodara,Kochi,VAD-KOC,C002,GATI Limited,LCV,7680.1,2140,Express,Pharma,63853.0,5,5.0,Yes,0.0,No,Yes,91.9,Low,Yes,3.0,Yes,42800
SHP-00123,2024-04-28,Ahmedabad,Ludhiana,AHM-LUD,C002,GATI Limited,LCV,6384.3,392,Urgent,Automotive,21856.73,1,1.0,Yes,0.0,No,Yes,96.3,Low,Yes,4.3,Yes,7840
SHP-00124,2024-07-06,Indore,Kanpur,IND-KAN,C015,FedEx Freight India,Trailer,6755.6,1083,Express,FMCG,43014.35,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,Yes,21660
SHP-00125,2023-09-11,Kolkata,Mumbai,KOL-MUM,C013,Allcargo Logistics,Trailer,14678.4,1987,Urgent,Retail,101086.24,4,4.0,Yes,0.0,No,Yes,98.7,Low,Yes,3.1,Yes,39740
SHP-00126,2023-02-19,Indore,Mumbai,IND-MUM,C004,TCI Freight,Container,1056.0,722,Standard,Chemical,16058.02,2,2.0,Yes,0.0,No,Yes,99.4,Low,Yes,4.6,Yes,14440
SHP-00127,2023-11-25,Hyderabad,Visakhapatnam,HYD-VIS,C005,Mahindra Logistics,Container,12246.0,779,Standard,Machinery,34032.41,2,10.9,No,8.9,No,Yes,94.0,Low,Yes,2.6,Yes,15580
SHP-00128,2024-06-21,Vadodara,Pune,VAD-PUN,C011,SpotOn Logistics,Trailer,6436.6,1690,Standard,Industrial,52159.26,4,4.0,Yes,0.0,No,Yes,81.7,Low,Yes,3.9,Yes,33800
SHP-00129,2024-06-26,Kolkata,Lucknow,KOL-LUC,C014,DHL Supply Chain India,Trailer,2208.1,1749,Standard,Food & Beverage,32549.18,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.7,No,34980
SHP-00130,2023-07-12,Bengaluru,Vadodara,BEN-VAD,C012,ShadowFax Freight,HCV,2897.7,1998,Express,Machinery,58881.76,4,4.0,Yes,0.0,No,Yes,99.1,Low,Yes,4.8,Yes,39960
SHP-00131,2024-02-11,Surat,Mumbai,SUR-MUM,C004,TCI Freight,LCV,14433.1,689,Express,Electronics,48387.55,1,1.0,Yes,0.0,No,Yes,98.1,Low,Yes,3.7,Yes,13780
SHP-00132,2024-02-28,Jaipur,Nagpur,JAI-NAG,C009,Rivigo,LCV,7484.3,2107,Express,Industrial,77971.75,6,6.0,Yes,0.0,No,No,100.0,Low,No,4.2,Yes,42140
SHP-00133,2023-12-12,Indore,Surat,IND-SUR,C003,Delhivery Freight,Trailer,4981.5,701,Urgent,Electronics,32549.28,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,Yes,14020
SHP-00134,2023-03-18,Kanpur,Pune,KAN-PUN,C003,Delhivery Freight,MCV,8220.9,1775,Urgent,Automotive,76691.71,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,Yes,35500
SHP-00135,2023-01-17,Hyderabad,Mumbai,HYD-MUM,C004,TCI Freight,LCV,6867.3,711,Urgent,Machinery,44448.64,2,2.0,Yes,0.0,Yes,Yes,96.5,Low,Yes,5.0,Yes,14220
SHP-00136,2024-09-26,Mumbai,Visakhapatnam,MUM-VIS,C014,DHL Supply Chain India,MCV,10126.8,1729,Standard,FMCG,41342.7,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.8,Yes,34580
SHP-00137,2024-05-02,Vadodara,Kolkata,VAD-KOL,C012,ShadowFax Freight,LCV,4534.6,762,Standard,FMCG,17847.1,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.6,Yes,15240
SHP-00138,2023-03-18,Vadodara,Chennai,VAD-CHE,C015,FedEx Freight India,MCV,13791.3,1381,Standard,Machinery,32899.86,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.7,Yes,27620
SHP-00139,2024-02-03,Mumbai,Kolkata,MUM-KOL,C010,XpressBees Freight,Trailer,11296.2,1987,Standard,Textile,36421.56,4,4.0,Yes,0.0,No,Yes,90.1,Low,Yes,4.4,No,39740
SHP-00140,2024-09-01,Bengaluru,Visakhapatnam,BEN-VIS,C012,ShadowFax Freight,Trailer,852.8,1008,Standard,FMCG,17647.87,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.0,No,20160
SHP-00141,2023-09-10,Kanpur,Vadodara,KAN-VAD,C007,Safexpress,Container,2826.8,1184,Express,FMCG,38224.63,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.5,Yes,23680
SHP-00142,2023-03-31,Lucknow,Nagpur,LUC-NAG,C002,GATI Limited,HCV,127.7,487,Express,Industrial,14302.69,1,1.0,Yes,0.0,No,Yes,90.6,Low,Yes,3.7,Yes,9740
SHP-00143,2023-09-06,Bengaluru,Kanpur,BEN-KAN,C014,DHL Supply Chain India,Trailer,234.5,1088,Express,FMCG,31344.97,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.0,Yes,21760
SHP-00144,2024-10-02,Bengaluru,Ahmedabad,BEN-AHM,C007,Safexpress,Trailer,6345.5,865,Standard,Industrial,18300.66,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.8,No,17300
SHP-00145,2023-07-25,Ludhiana,Nagpur,LUD-NAG,C013,Allcargo Logistics,HCV,4976.6,2065,Express,Machinery,41357.54,5,5.0,Yes,0.0,No,Yes,98.5,Low,Yes,4.3,No,41300
SHP-00146,2024-07-12,Vadodara,Kolkata,VAD-KOL,C006,Ecom Express,Trailer,4240.5,1070,Standard,FMCG,30120.81,3,3.0,Yes,0.0,Yes,Yes,87.4,Low,Yes,3.4,Yes,21400
SHP-00147,2024-11-05,Surat,Bengaluru,SUR-BEN,C014,DHL Supply Chain India,Trailer,11945.1,2036,Express,Pharma,67661.21,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,Yes,40720
SHP-00148,2024-07-03,Visakhapatnam,Bhopal,VIS-BHO,C015,FedEx Freight India,Trailer,13051.0,2184,Urgent,Automotive,101586.95,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,Yes,43680
SHP-00149,2023-08-16,Ludhiana,Delhi,LUD-DEL,C010,XpressBees Freight,Trailer,10178.2,1621,Standard,Retail,27001.6,4,4.0,Yes,0.0,No,Yes,88.0,Low,Yes,3.8,No,32420
SHP-00150,2023-04-29,Vadodara,Bhopal,VAD-BHO,C003,Delhivery Freight,Trailer,14965.7,1006,Standard,Textile,46415.32,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.0,Yes,20120
SHP-00151,2023-04-28,Kanpur,Bhopal,KAN-BHO,C002,GATI Limited,Trailer,10843.8,1197,Standard,FMCG,37158.38,3,3.0,Yes,0.0,No,Yes,96.0,Low,Yes,4.5,Yes,23940
SHP-00152,2023-07-10,Bhopal,Pune,BHO-PUN,C009,Rivigo,Trailer,4998.3,627,Express,Electronics,28106.83,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,Yes,12540
SHP-00153,2024-01-10,Nagpur,Mumbai,NAG-MUM,C012,ShadowFax Freight,LCV,3126.5,739,Urgent,FMCG,33716.17,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,Yes,14780
SHP-00154,2023-11-01,Ludhiana,Nagpur,LUD-NAG,C010,XpressBees Freight,HCV,8825.7,1103,Standard,Chemical,37532.83,2,2.0,Yes,0.0,No,Yes,86.8,Low,Yes,3.2,Yes,22060
SHP-00155,2024-07-04,Kanpur,Hyderabad,KAN-HYD,C009,Rivigo,MCV,6302.7,1095,Urgent,Retail,42793.23,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,Yes,21900
SHP-00156,2024-07-29,Lucknow,Kochi,LUC-KOC,C010,XpressBees Freight,LCV,12989.6,409,Express,Pharma,25573.39,1,1.0,Yes,0.0,No,Yes,90.4,Low,Yes,4.0,Yes,8180
SHP-00157,2024-04-13,Bengaluru,Ludhiana,BEN-LUD,C001,BlueDart Express,HCV,11427.8,1929,Standard,Textile,38387.04,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,No,38580
SHP-00158,2024-10-31,Visakhapatnam,Kanpur,VIS-KAN,C009,Rivigo,Trailer,11364.0,1984,Urgent,Electronics,93932.03,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.6,Yes,39680
SHP-00159,2023-05-23,Coimbatore,Chennai,COI-CHE,C013,Allcargo Logistics,Container,3592.3,497,Standard,Machinery,12874.84,1,1.0,Yes,0.0,No,Yes,97.3,Low,Yes,4.2,Yes,9940
SHP-00160,2024-02-26,Pune,Kanpur,PUN-KAN,C012,ShadowFax Freight,HCV,4375.5,899,Urgent,FMCG,30125.15,2,9.0,No,7.0,No,Yes,99.3,Low,Yes,2.9,Yes,17980
SHP-00161,2023-04-06,Kolkata,Indore,KOL-IND,C008,VRL Logistics,HCV,8682.5,591,Express,Retail,30031.78,1,1.0,Yes,0.0,No,Yes,89.9,Low,Yes,4.0,Yes,11820
SHP-00162,2024-02-12,Vadodara,Mumbai,VAD-MUM,C014,DHL Supply Chain India,LCV,12715.2,1885,Express,Industrial,86196.71,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.7,Yes,37700
SHP-00163,2024-04-15,Vadodara,Hyderabad,VAD-HYD,C010,XpressBees Freight,HCV,7305.8,2045,Standard,Automotive,37792.77,6,8.5,No,2.5,No,Yes,87.9,Low,Yes,3.5,No,40900
SHP-00164,2024-10-26,Hyderabad,Lucknow,HYD-LUC,C003,Delhivery Freight,HCV,13994.2,2090,Standard,Industrial,45642.29,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,No,41800
SHP-00165,2023-12-18,Chennai,Mumbai,CHE-MUM,C004,TCI Freight,Container,1215.2,1338,Standard,Food & Beverage,28989.78,3,7.3,No,4.3,No,Yes,97.2,Low,Yes,3.0,No,26760
SHP-00166,2023-03-12,Chennai,Hyderabad,CHE-HYD,C006,Ecom Express,MCV,13220.8,627,Express,Pharma,42860.82,1,1.0,Yes,0.0,No,Yes,86.0,Low,Yes,4.3,Yes,12540
SHP-00167,2024-01-29,Hyderabad,Coimbatore,HYD-COI,C010,XpressBees Freight,MCV,6663.6,1706,Standard,FMCG,26911.74,4,4.0,Yes,0.0,No,Yes,89.2,Low,Yes,3.5,No,34120
SHP-00168,2024-02-06,Ludhiana,Surat,LUD-SUR,C013,Allcargo Logistics,HCV,451.0,1714,Standard,Food & Beverage,34811.21,4,4.0,Yes,0.0,No,Yes,97.1,Low,Yes,3.2,No,34280
SHP-00169,2024-03-06,Kochi,Bengaluru,KOC-BEN,C009,Rivigo,HCV,14666.6,570,Standard,Pharma,35368.1,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.0,Yes,11400
SHP-00170,2024-03-01,Bengaluru,Mumbai,BEN-MUM,C005,Mahindra Logistics,LCV,645.4,984,Express,Food & Beverage,20884.7,2,2.0,Yes,0.0,No,Yes,93.2,Low,Yes,3.2,No,19680
SHP-00171,2024-10-27,Bengaluru,Visakhapatnam,BEN-VIS,C015,FedEx Freight India,MCV,14616.0,716,Urgent,Industrial,53258.76,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.1,Yes,14320
SHP-00172,2023-01-12,Bengaluru,Coimbatore,BEN-COI,C002,GATI Limited,LCV,9203.8,1228,Standard,Pharma,30083.1,3,8.3,No,5.3,No,Yes,91.4,Low,Yes,1.8,Yes,24560
SHP-00173,2024-08-13,Jaipur,Chennai,JAI-CHE,C013,Allcargo Logistics,Trailer,488.9,2142,Standard,Food & Beverage,26381.04,5,5.0,Yes,0.0,No,Yes,99.3,Low,Yes,3.3,No,42840
SHP-00174,2023-01-13,Pune,Surat,PUN-SUR,C013,Allcargo Logistics,LCV,13419.3,510,Standard,Food & Beverage,29623.81,1,1.0,Yes,0.0,No,Yes,99.7,Low,Yes,4.7,Yes,10200
SHP-00175,2024-11-20,Visakhapatnam,Indore,VIS-IND,C004,TCI Freight,HCV,3761.5,959,Standard,FMCG,21324.98,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.1,Yes,19180
SHP-00176,2024-07-31,Coimbatore,Surat,COI-SUR,C013,Allcargo Logistics,LCV,4694.9,2030,Urgent,Chemical,42133.29,4,4.0,Yes,0.0,No,Yes,99.9,Low,Yes,5.0,No,40600
SHP-00177,2023-01-10,Ahmedabad,Vadodara,AHM-VAD,C013,Allcargo Logistics,LCV,3714.6,109,Express,Automotive,6977.74,1,1.0,Yes,0.0,No,Yes,98.5,Low,Yes,3.2,Yes,2180
SHP-00178,2024-06-16,Bhopal,Kolkata,BHO-KOL,C007,Safexpress,MCV,14419.7,1400,Standard,FMCG,28538.4,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.0,No,28000
SHP-00179,2024-02-07,Nagpur,Bengaluru,NAG-BEN,C010,XpressBees Freight,MCV,981.1,1462,Standard,Textile,22759.66,3,3.0,Yes,0.0,No,Yes,85.8,Low,Yes,3.4,No,29240
SHP-00180,2023-08-01,Vadodara,Chennai,VAD-CHE,C003,Delhivery Freight,Trailer,2507.4,516,Standard,Retail,9211.76,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.6,No,10320
SHP-00181,2023-02-20,Ludhiana,Delhi,LUD-DEL,C004,TCI Freight,MCV,12855.8,2011,Standard,Electronics,65401.75,4,4.0,Yes,0.0,No,Yes,97.3,Low,Yes,3.9,Yes,40220
SHP-00182,2023-08-16,Visakhapatnam,Kolkata,VIS-KOL,C002,GATI Limited,MCV,1573.5,1246,Standard,Automotive,17488.61,3,3.0,Yes,0.0,No,Yes,94.3,Low,Yes,4.2,No,24920
SHP-00183,2023-12-06,Jaipur,Bengaluru,JAI-BEN,C001,BlueDart Express,Trailer,3006.4,432,Standard,FMCG,15860.17,1,2.3,No,1.3,No,Yes,100.0,Low,Yes,2.5,Yes,8640
SHP-00184,2024-09-20,Nagpur,Coimbatore,NAG-COI,C003,Delhivery Freight,MCV,3260.0,1024,Standard,Textile,20471.54,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.1,No,20480
SHP-00185,2024-01-03,Jaipur,Indore,JAI-IND,C003,Delhivery Freight,Container,3031.9,1158,Standard,Food & Beverage,32560.09,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,Yes,23160
SHP-00186,2023-08-27,Mumbai,Kanpur,MUM-KAN,C010,XpressBees Freight,HCV,488.1,748,Standard,Chemical,14973.72,1,1.0,Yes,0.0,No,Yes,90.2,Low,Yes,4.8,No,14960
SHP-00187,2024-01-03,Delhi,Jaipur,DEL-JAI,C010,XpressBees Freight,Trailer,14740.8,282,Standard,Pharma,24318.62,1,1.0,Yes,0.0,No,Yes,88.7,Low,Yes,4.1,Yes,5640
SHP-00188,2024-06-23,Ahmedabad,Bhopal,AHM-BHO,C009,Rivigo,LCV,2674.6,932,Standard,Automotive,15719.21,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,No,18640
SHP-00189,2024-01-18,Lucknow,Delhi,LUC-DEL,C001,BlueDart Express,MCV,8819.8,555,Standard,Food & Beverage,30387.88,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,5.0,Yes,11100
SHP-00190,2023-06-29,Indore,Bhopal,IND-BHO,C011,SpotOn Logistics,Container,2654.3,187,Urgent,Industrial,10168.33,1,1.0,Yes,0.0,No,Yes,77.2,Medium,Yes,4.4,Yes,3740
SHP-00191,2024-09-18,Vadodara,Nagpur,VAD-NAG,C014,DHL Supply Chain India,LCV,14479.5,1878,Standard,Machinery,54428.6,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,Yes,37560
SHP-00192,2023-03-11,Lucknow,Pune,LUC-PUN,C011,SpotOn Logistics,HCV,14448.0,2113,Express,Automotive,57565.25,5,14.1,No,9.1,No,Yes,79.7,Medium,Yes,1.8,Yes,42260
SHP-00193,2023-08-19,Indore,Bhopal,IND-BHO,C015,FedEx Freight India,Trailer,5300.9,187,Standard,Chemical,11516.16,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.9,Yes,3740
SHP-00194,2024-05-09,Bengaluru,Kanpur,BEN-KAN,C003,Delhivery Freight,LCV,5663.1,2118,Urgent,FMCG,72377.31,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.1,Yes,42360
SHP-00195,2024-02-07,Lucknow,Ahmedabad,LUC-AHM,C004,TCI Freight,Container,10473.1,1138,Standard,Textile,24337.98,2,2.0,Yes,0.0,No,Yes,97.5,Low,Yes,3.6,No,22760
SHP-00196,2024-02-12,Ludhiana,Kochi,LUD-KOC,C004,TCI Freight,MCV,434.7,498,Standard,FMCG,9308.24,1,4.0,No,3.0,No,Yes,97.1,Low,Yes,2.3,No,9960
SHP-00197,2024-11-14,Pune,Kochi,PUN-KOC,C001,BlueDart Express,HCV,6624.1,839,Standard,Textile,21143.75,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,Yes,16780
SHP-00198,2023-03-22,Delhi,Indore,DEL-IND,C014,DHL Supply Chain India,Container,6308.5,1370,Express,Machinery,53103.68,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.1,Yes,27400
SHP-00199,2024-11-30,Ludhiana,Hyderabad,LUD-HYD,C002,GATI Limited,MCV,6763.1,1850,Standard,Electronics,31528.2,4,10.2,No,6.2,No,Yes,95.9,Low,Yes,3.3,No,37000
SHP-00200,2024-09-30,Bengaluru,Chennai,BEN-CHE,C007,Safexpress,HCV,5990.5,346,Standard,Food & Beverage,17027.84,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,Yes,6920
SHP-00201,2024-11-01,Chennai,Hyderabad,CHE-HYD,C010,XpressBees Freight,HCV,1559.8,627,Urgent,Industrial,26482.38,1,1.0,Yes,0.0,No,Yes,86.2,Low,Yes,4.2,Yes,12540
SHP-00202,2023-01-21,Nagpur,Delhi,NAG-DEL,C007,Safexpress,MCV,13190.4,2121,Standard,Chemical,76970.87,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.4,Yes,42420
SHP-00203,2024-03-28,Kolkata,Hyderabad,KOL-HYD,C005,Mahindra Logistics,HCV,6674.5,1823,Standard,Retail,40827.32,5,5.0,Yes,0.0,No,Yes,97.5,Low,Yes,4.6,Yes,36460
SHP-00204,2023-07-17,Bhopal,Pune,BHO-PUN,C002,GATI Limited,Trailer,10658.1,937,Standard,Food & Beverage,28457.87,2,2.0,Yes,0.0,No,Yes,90.7,Low,Yes,3.7,Yes,18740
SHP-00205,2024-04-01,Ahmedabad,Surat,AHM-SUR,C006,Ecom Express,Trailer,6990.1,264,Standard,Automotive,12482.13,1,8.0,No,7.0,No,Yes,87.1,Low,Yes,3.0,Yes,5280
SHP-00206,2023-10-03,Bengaluru,Lucknow,BEN-LUC,C001,BlueDart Express,Container,792.3,1091,Standard,Electronics,23796.93,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,No,21820
SHP-00207,2023-10-09,Hyderabad,Ahmedabad,HYD-AHM,C010,XpressBees Freight,HCV,176.5,1940,Urgent,Textile,67770.89,4,4.0,Yes,0.0,No,Yes,88.2,Low,Yes,4.4,Yes,38800
SHP-00208,2023-04-21,Ludhiana,Nagpur,LUD-NAG,C010,XpressBees Freight,HCV,159.8,509,Urgent,Machinery,16640.87,1,1.0,Yes,0.0,No,Yes,87.0,Low,Yes,4.3,Yes,10180
SHP-00209,2023-01-27,Surat,Ahmedabad,SUR-AHM,C003,Delhivery Freight,LCV,11493.8,264,Urgent,Retail,36805.29,1,3.7,No,2.7,No,Yes,99.6,Low,Yes,2.9,Yes,5280
SHP-00210,2024-11-04,Vadodara,Ahmedabad,VAD-AHM,C006,Ecom Express,Container,10714.9,109,Express,Industrial,27265.92,1,1.0,Yes,0.0,No,Yes,83.3,Low,Yes,4.6,Yes,2180
SHP-00211,2023-09-24,Pune,Kanpur,PUN-KAN,C011,SpotOn Logistics,MCV,3372.7,482,Standard,Retail,14362.39,1,1.0,Yes,0.0,No,Yes,81.0,Low,Yes,4.2,Yes,9640
SHP-00212,2023-06-04,Ludhiana,Bengaluru,LUD-BEN,C008,VRL Logistics,LCV,2958.4,2121,Express,Food & Beverage,44904.98,6,6.0,Yes,0.0,No,Yes,92.6,Low,Yes,3.9,No,42420
SHP-00213,2023-06-22,Lucknow,Pune,LUC-PUN,C013,Allcargo Logistics,MCV,7339.3,465,Standard,Automotive,11828.78,1,1.0,Yes,0.0,No,Yes,94.9,Low,Yes,3.9,Yes,9300
SHP-00214,2023-11-26,Indore,Nagpur,IND-NAG,C007,Safexpress,LCV,5780.6,1277,Urgent,Electronics,62673.64,3,3.0,Yes,0.0,No,No,100.0,Low,No,3.5,Yes,25540
SHP-00215,2023-10-25,Kanpur,Surat,KAN-SUR,C003,Delhivery Freight,Container,5784.1,510,Standard,Pharma,9398.15,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,No,10200
SHP-00216,2023-08-05,Kochi,Kanpur,KOC-KAN,C013,Allcargo Logistics,Trailer,2515.0,685,Standard,Electronics,14812.86,1,1.0,Yes,0.0,No,Yes,98.0,Low,Yes,3.1,No,13700
SHP-00217,2024-03-30,Jaipur,Vadodara,JAI-VAD,C010,XpressBees Freight,LCV,8929.2,399,Standard,Automotive,10693.15,1,1.0,Yes,0.0,No,Yes,89.5,Low,Yes,4.3,Yes,7980
SHP-00218,2023-04-18,Surat,Coimbatore,SUR-COI,C011,SpotOn Logistics,HCV,9954.1,506,Urgent,Machinery,35384.18,1,1.0,Yes,0.0,No,Yes,80.2,Low,Yes,4.2,Yes,10120
SHP-00219,2024-05-07,Jaipur,Visakhapatnam,JAI-VIS,C004,TCI Freight,HCV,10566.4,1033,Standard,Automotive,39568.4,2,2.0,Yes,0.0,No,Yes,99.9,Low,Yes,4.3,Yes,20660
SHP-00220,2023-09-28,Hyderabad,Bengaluru,HYD-BEN,C013,Allcargo Logistics,LCV,1172.0,569,Standard,Electronics,12461.45,1,1.0,Yes,0.0,No,Yes,95.8,Low,Yes,4.6,No,11380
SHP-00221,2024-01-02,Lucknow,Coimbatore,LUC-COI,C012,ShadowFax Freight,LCV,1470.2,537,Standard,Pharma,12361.46,1,3.9,No,2.9,No,Yes,99.9,Low,Yes,1.7,Yes,10740
SHP-00222,2023-03-02,Nagpur,Kochi,NAG-KOC,C005,Mahindra Logistics,Trailer,5816.4,2011,Express,Pharma,44867.36,4,4.0,Yes,0.0,No,Yes,95.2,Low,Yes,4.1,Yes,40220
SHP-00223,2024-02-26,Coimbatore,Pune,COI-PUN,C010,XpressBees Freight,Container,11698.5,1077,Standard,Pharma,34065.86,2,2.0,Yes,0.0,No,No,90.6,Low,No,4.0,Yes,21540
SHP-00224,2023-09-12,Vadodara,Ludhiana,VAD-LUD,C004,TCI Freight,Container,13103.5,1671,Urgent,Machinery,64521.81,4,4.0,Yes,0.0,No,Yes,99.9,Low,Yes,4.8,Yes,33420
SHP-00225,2024-05-18,Ludhiana,Delhi,LUD-DEL,C001,BlueDart Express,Container,14018.9,1617,Express,Chemical,61695.94,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.8,Yes,32340
SHP-00226,2024-05-24,Kolkata,Bengaluru,KOL-BEN,C008,VRL Logistics,Trailer,12028.9,1209,Standard,Chemical,29562.9,2,2.0,Yes,0.0,No,Yes,90.5,Low,Yes,4.7,Yes,24180
SHP-00227,2024-04-10,Ludhiana,Surat,LUD-SUR,C015,FedEx Freight India,Trailer,8456.9,1341,Standard,Industrial,45939.29,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,Yes,26820
SHP-00228,2023-06-18,Chennai,Jaipur,CHE-JAI,C001,BlueDart Express,HCV,5359.3,999,Urgent,Food & Beverage,32201.79,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,19980
SHP-00229,2024-10-10,Chennai,Indore,CHE-IND,C004,TCI Freight,MCV,12377.1,1236,Standard,FMCG,34685.41,2,2.0,Yes,0.0,No,Yes,98.9,Low,Yes,4.9,Yes,24720
SHP-00230,2023-07-01,Hyderabad,Bhopal,HYD-BHO,C001,BlueDart Express,Container,11056.4,1386,Express,Machinery,51018.31,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,Yes,27720
SHP-00231,2023-10-29,Lucknow,Visakhapatnam,LUC-VIS,C015,FedEx Freight India,Container,6309.0,1087,Standard,Textile,24843.41,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.6,Yes,21740
SHP-00232,2023-12-20,Visakhapatnam,Lucknow,VIS-LUC,C012,ShadowFax Freight,MCV,14035.9,1809,Standard,Electronics,49971.55,3,3.0,Yes,0.0,No,Yes,98.9,Low,Yes,4.1,Yes,36180
SHP-00233,2024-06-30,Lucknow,Chennai,LUC-CHE,C013,Allcargo Logistics,Container,8456.1,1021,Urgent,Retail,59396.83,3,3.0,Yes,0.0,No,Yes,94.3,Low,Yes,3.3,Yes,20420
SHP-00234,2023-10-30,Delhi,Kolkata,DEL-KOL,C005,Mahindra Logistics,HCV,11793.7,1472,Standard,Pharma,52839.4,4,4.0,Yes,0.0,No,Yes,96.0,Low,Yes,4.4,Yes,29440
SHP-00235,2024-01-26,Visakhapatnam,Kolkata,VIS-KOL,C012,ShadowFax Freight,MCV,8441.0,1625,Urgent,Textile,63329.04,4,11.8,No,7.8,No,Yes,97.9,Low,Yes,2.0,Yes,32500
SHP-00236,2023-07-18,Ludhiana,Coimbatore,LUD-COI,C014,DHL Supply Chain India,HCV,13676.7,761,Urgent,Food & Beverage,44270.93,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.0,Yes,15220
SHP-00237,2024-04-22,Nagpur,Delhi,NAG-DEL,C007,Safexpress,MCV,8371.1,871,Standard,Machinery,24890.61,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.9,Yes,17420
SHP-00238,2024-06-17,Ludhiana,Surat,LUD-SUR,C008,VRL Logistics,HCV,8611.5,1917,Standard,Industrial,52862.13,5,5.0,Yes,0.0,No,Yes,87.8,Low,Yes,3.4,Yes,38340
SHP-00239,2024-10-26,Ahmedabad,Kanpur,AHM-KAN,C006,Ecom Express,Container,4438.9,1038,Urgent,Chemical,55423.04,3,3.0,Yes,0.0,No,Yes,85.4,Low,Yes,4.2,Yes,20760
SHP-00240,2024-06-13,Delhi,Kanpur,DEL-KAN,C007,Safexpress,LCV,11953.3,2175,Express,Textile,68377.4,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.8,Yes,43500
SHP-00241,2024-11-17,Ahmedabad,Kanpur,AHM-KAN,C009,Rivigo,MCV,14225.8,468,Urgent,Food & Beverage,21935.11,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.7,Yes,9360
SHP-00242,2023-09-15,Indore,Bengaluru,IND-BEN,C012,ShadowFax Freight,Trailer,2348.6,1705,Standard,Automotive,22358.83,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,No,34100
SHP-00243,2023-02-16,Indore,Lucknow,IND-LUC,C001,BlueDart Express,Container,10115.8,1097,Standard,Machinery,29484.31,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.6,Yes,21940
SHP-00244,2024-02-05,Bengaluru,Lucknow,BEN-LUC,C013,Allcargo Logistics,Trailer,6593.3,2197,Standard,Chemical,34789.75,4,4.0,Yes,0.0,No,Yes,95.9,Low,Yes,4.8,No,43940
